CODI FARMACIA,NOM FARMACIA,CODI ABS,NOM ABS,CODI MUNICIPI,NOM MUNICIPI,CODI POSTAL,TIPUS VIA,NOM VIA,NUMERO VIA
F17001808,"SELVA PEREZ, IMALTZIN/DOLS SELVA, IMALTZIN",103,LA CERDANYA,17006,ALP,17538,CR,NORD,17
F17001815,"GOÑI DOMENECH, MA. JOSEFA",084,LA BISBAL D'EMPORDÀ,17022,LA BISBAL D'EMPORDÀ,17100,AV,JOSEP IRLA,14-16
F17001822,"NIETO ROMERAL, MA SOLEDAD",199,SALT,17155,SALT,17190,CR,ANGEL GUIMERA,75
F17001830,"REIXACH VILLEGAS,MARTA/TRIAS MARCET,SUSANNA/RUBAU RIERA,M.ANGELA/TARRES SUÑER,ANNA MARIA",172,PALAFRUGELL,17117,PALAFRUGELL,17200,CR,SAGUNTO,36
F17001847,"NOGUER MARTORELL, MARINA",172,PALAFRUGELL,17117,PALAFRUGELL,17200,CR,TORROELLA,50
F17001854,GOU CLAVERA/MASO GOU,171,OLOT,17114,OLOT,17800,AV,SANTA COLOMA,87
F17001861,"PRAT MONGUIO, ELOI",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,CR,PERE CAMISO,2
F17001879,"RIERA PORTELL, CATALINA / FINA RIERA, ESTER.",126,GIRONA 3,17079,GIRONA,17003,CR,ANDREU TUYET I SANTAMARIA,16
F17001886,"RIERA BAIGORRI, MARIA CARME",187,RIPOLL-SANT JOAN DE LES ABADESSES,17147,RIPOLL,17500,CR,TARRAGONA,12
F17001893,"CAMPASOL TEIXIDOR,PILAR/FRIGOLA CAMPASOL,MARIA",127,GIRONA 4,17079,GIRONA,17007,CR,JOSEP MARIA PRAT,4
F17001903,"IBAÑEZ AVIÑO, LAURA",127,GIRONA 4,17163,SANT GREGORI,17150,AV,GIRONA,9
F17001910,"ROCA COMA, ROSA",187,RIPOLL-SANT JOAN DE LES ABADESSES,17147,RIPOLL,17500,CT,BARCELONA,38
F17001928,"OLIVE VIDAL, ISABEL",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,CT,PALAMOS,74
F17001935,"FINA RIERA, ANNA",125,GIRONA 2,17079,GIRONA,17005,AV,SANT NARCIS,111
F17001942,"MAZO CAMPS, FRANCESC",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,VENECIA,75
F17001950,"ROSANES ALVAREZ, IRENE",173,PALAMÓS,17118,PALAMÓS,17230,CR,XALOC,25-27
F17001967,"BLANCO MARINE, ANNA MA.",231,SARRIÀ DE TER,17186,SARRIÀ DE TER,17840,RB,FEDERICO GARCIA LORCA,8
F17001974,"MUNTALT BRUGUES, FRANCESC XAVIER",008,ARBÚCIES/SANT HILARI,17164,SANT HILARI SACALM,17403,CR,BUSQUET I PUNSET,43
F17001981,"GRATACOS NOU, MONTSERRAT/PANIAGUA GRATACOS,MAR",189,ROSES,17152,ROSES,17480,PL,DE LLEVANT,6
F17001999,"CROSAS CASALPRIM, JUDITH",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,DE LA PRESÓ,6
F17002008,"CASTELLO CUGAT, RAMON",142,LLORET DE MAR,17202,TOSSA DE MAR,17320,AV,FERRAN AGULLO,12
F17002015,"RAMON CONTRERAS, BORJA",085,BLANES,17023,BLANES,17300,AV,VILLA DE MADRID,17
F17002022,"FAJA CANADELL, SUSANNA",171,OLOT,17114,OLOT,17800,CR,SANT FELIU,36
F17002030,"PRAT VILA, MONTSERRAT/MATILLO PRAT, GUILLEM",171,OLOT,17139,LES PRESES,17178,CT,SANTA COLOMA,25
F17002047,"GONZÀLEZ COLOM, JOAQUIM/GONZÀLEZ COLOM, IRENE",189,ROSES,17152,ROSES,17480,CR,DOCTOR JAUME FERRAN,56
F17002054,"GRATACOS AGULLO, JOAN",015,BANYOLES,17015,BANYOLES,17820,CR,MOSSEN CONSTANS,180
F17002061,"UTZET CIVIT, M. VICTORIA",208,SANT FELIU DE GUÍXOLS,17048,CASTELL-PLATJA D'ARO,17249,AV,CAVALL BERNAT,95
F17002079,"ABEL VERGÉS, NÚRIA",346,SANT JOAN LES FONTS,17208,LA VALL DE BIANYA,17813,CT,OLOT,21
F17002086,"CREIXELL TURON, MA (hereus de /MONTSERRAT TURON BELLSOLELL)",085,BLANES,17023,BLANES,17300,CR,CA LA GUIDÓ,2
F17002093,"ORDIS TRULLS, OLGA",199,SALT,17155,SALT,17190,PS,PAIS0S CATALANS,65
F17002103,"D'OCON NAVAZA, JOAQUIN",330,BREDA - HOSTALRIC,17146,RIELLS I VIABREA,17404,CR,SANTA FE,5
F17002110,"ESCATLLAR SAGRERA, JOSEFINA",199,SALT,17155,SALT,17190,CR,GUILLERIES,60
F17002128,"PEREZ GONZALEZ, ANTONIA",100,CASSÀ DE LA SELVA,17142,QUART,17242,CT,GIRONA,27
F17002135,"SOLER MATABOSCH, MA TERESA",171,OLOT,17184,SANTA PAU,17811,AV,D'OLOT,15
F17002142,"VIDAL CASAS, ALBA.",103,LA CERDANYA,17094,LLÍVIA,17527,CR,FREDERIC BERNADES,20
F17002150,"GOMEZ GIL, PERE-LLUIS",267,VILAFANT,17221,VILAFANT,17740,CR,COMERÇ,43
F17002167,"CAMPS SOLER, ANNA ROSA",100,CASSÀ DE LA SELVA,17150,RIUDELLOTS DE LA SELVA,17457,CR,ESTACIO,37
F17002174,"RIBAS FIGUERAS, NURIA",177,PERALADA,17214,VILABERTRAN,17760,PL,CATALUNYA,2
F17002181,"MIR NEGRE, NURIA",084,LA BISBAL D'EMPORDÀ,17126,PARLAVÀ,17133,CR,MATABOU,2
F17002199,"TORRES GONZALEZ, JOSEP",015,BANYOLES,17137,PORQUERES,17834,CR,SANT ANDREU,20
F17002209,"GUIXERES PUIG, MONTSERRAT",126,GIRONA 3,17079,GIRONA,17004,CT,SANT FELIU DE GUÍXOLS,23
F17002216,"TRAVERIA PADROS, TERESA/SALA TRAVERIA, ANNA",092,CAMPRODON,17177,SANT PAU DE SEGÚRIES,17864,CR,GUARDIA,4
F17002223,"YMBERT PELLEJA, HELENA",177,PERALADA,17223,VILAJUÏGA,17493,PL,MARGINEDA,3
F17002230,"MAS DE XAXARS GASSO, IRENE",267,VILAFANT,17111,NAVATA,17744,CT,D'OLOT,40
F17002248,"MONTALBAN VILAS, BEGONYA",172,PALAFRUGELL,17110,MONT-RAS,17253,CR,TORRES JONAMA,15
F17002255,"CASAS BLANCO, M. IMMACULADA DE LAS",133,LA JONQUERA,17102,MAÇANET DE CABRENYS,17720,PL,DE LA VILA,11
F17002262,"ISAMAT BALCELLS, JOAQUIM",083,BESALÚ,17165,SANT JAUME DE LLIERCA,17854,CR,MAJOR,25
F17002270,"PARAROLS COSTA, PILAR/PEREZ PARAROLS,ANNA",199,SALT,17073,FORNELLS DE LA SELVA,17458,CR,NARCIS MONTURIOL,1-3
F17002287,"TURON PAGES, ESTHER/TURON PAGES,CRISTINA",189,ROSES,17120,PALAU-SAVERDERA,17495,CT,DE LA COSTA,5
F17002294,"COMAS BERGUA, MARIA TERESA",258,TORROELLA DE MONTGRÍ,17204,ULLÀ,17140,CR,LA ROQUETA,1
F17002304,"BRUNSO TEIXIDOR,JOSEP",231,SARRIÀ DE TER,17169,SANT JULIÀ DE RAMIS,17481,CT,BANYOLES,15
F17002311,"PLA-GIRIBERT PONS, MONTSERRAT",231,SARRIÀ DE TER,17166,SANT JORDI DESVALLS,17464,CR,BAIX,5
F17002329,"MARCE BADOSA, NURIA",119,FIGUERES,17074,FORTIÀ,17469,CT,VILASACRA,S/N
F17002336,"SERRA RIGAU, MA MERCE",199,SALT,17215,VILABLAREIX,17180,CT,SANTA COLOMA,90
F17002350,"PUIGDEVALL DALMAU, PIETAT",177,PERALADA,17030,CABANES,17761,CR,ESCOLES,10
F17002368,"BOUCHRA FAHSSI, RIFI.",267,VILAFANT,17093,LLERS,17730,CR,SANT QUIRZE,1
F17002382,PINADELL GIRALT ROSER,133,LA JONQUERA,17001,AGULLANA,17707,CR,JOSEP SERRA,S/N
F17002390,"FREIXES SANJUAN, REMEI",119,FIGUERES,17230,VILA-SACRA,17485,PL,DE L'ESGLESIA,7
F17002400,"COLL COLLET, NURIA",080,BÀSCARA,17175,SANT MIQUEL DE FLUVIÀ,17475,CR,FIGUERES,S/N
F17002417,"HORTALA DANIEL,MA.FARNERS",134,LLANÇÀ,17092,LLANÇÀ,17490,CR,CASTELLAR,2
F17002424,"PAGES MOLAS, ANNA MA",015,BANYOLES,17190,SERINYÀ,17852,CR,NOU,S/N
F17002431,"COLLS BROSSA, M. CARME",114,L'ESCALA,17004,ALBONS,17136,CR,DR. MARTI,S/N
F17002449,"ALBRICH PLANA, ESTHER",083,BESALÚ,17109,MONTAGUT I OIX,17855,CR,FONT,6
F17002456,"FELEZ VIDAL, MONTSERRAT",208,SANT FELIU DE GUÍXOLS,17048,CASTELL-PLATJA D'ARO,17249,CT,SANTA CRISTINA-PLATJA D'ARO,68
F17002463,"GISPERT ESPADALE, JORDI",084,LA BISBAL D'EMPORDÀ,17902,FORALLAC,17111,CR,CARME CARLES,16
F17002470,"TABERNER MUNDET, M. LOURDES",119,FIGUERES,17066,FIGUERES,17600,CR,SANTA LLOGAIA,15-17
F17002488,"FRIGOLE OLIVER, M. CARME",015,BANYOLES,17035,CAMÓS,17834,CT,CAMOS,14
F17002495,"MEDINA BONORA, M. JOSEP",005,ANGLÈS,17903,SANT JULIÀ DEL LLOR I BONMATÍ,17164,CR,SANT RAMON,2
F17002505,"PI HERRERO, PIETAT",267,VILAFANT,17226,VILAMALLA,17469,CT,"NACIONAL II A, Km.2",S/N
F17002512,"CASAS BASCO, MONTSERRAT",189,ROSES,17152,ROSES,17480,AV,GOLA ESTANY,27
F17002544,"ALDRICH TOMAS, AGNES",267,VILAFANT,17088,LLADÓ,17745,PL,COL.LEGIATA,4
F17002569,"ALABALL RADRESA, CAROLINA",258,TORROELLA DE MONTGRÍ,17199,TORROELLA DE MONTGRÍ,17257,AV,GRECIA,14
F17002583,"BAGUE ROVIRAS, MARIA SARA",114,L'ESCALA,17018,BELLCAIRE D'EMPORDÀ,17141,CR,TER VELL,S/N
F17002590,"FABREGAS REBOLLO, ESTEVE",142,LLORET DE MAR,17095,LLORET DE MAR,17310,AV,VIDRERES,123 A
F17002600,"PLANAS MORET, MA. ROSA",114,L'ESCALA,17062,L'ESCALA,17130,AV,RIELLS,18
F17002632,"MORELL OLIVE, GLORIA",085,BLANES,17023,BLANES,17300,AV,CATALUNYA,12
F17002640,"RUHI BRUNSO, NATALIA",015,BANYOLES,17071,FONTCOBERTA,17833,CT,BANYOLES,25
F17002657,"REVILLA ESTRACH, MARIA ANGELES",134,LLANÇÀ,17054,COLERA,17496,AV,MAR,78
F17002664,"SANCHEZ GALINDO, MARIA VICTORIA",330,BREDA - HOSTALRIC,17159,SANT FELIU DE BUIXALLEU,17451,CT,DE GRIONS,29
F17002671,"LLAVERÍA ESCATLLAR, EVA",015,BANYOLES,17015,BANYOLES,17820,CR,FIGUERES,41
F17002689,"FAJOL AYNIER, DOLORS",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,JOAN CARLES,78 B
F17002696,"MALLOL MARCO, BEGOÑA",103,LA CERDANYA,17141,PUIGCERDÀ,17520,CT,"NACIONAL 152 Km 169,71- Ctra.Vilallobent",4
F17002706,"GUILLEM PLANELLA, RAQUEL",085,BLANES,17023,BLANES,17300,AV,LOS PAVOS,30
F17002713,"SANS RUBIO, JOAN",171,OLOT,17114,OLOT,17800,CR,RAMON BARNADES,2
F17002720,"MARTINEZ BADAL, BIBIANA/ROCA YGLESIAS,MARTI",189,ROSES,17152,ROSES,17480,CR,GRAN VIA DE PAU CASALS,20
F17002738,"RIBERA FORNS, MARTA",,,17048,CASTELL-PLATJA D'ARO,17248,AV,PLATJA D'ARO,297
F17002745,"BERTRAN MORERA, MONTSERRAT",267,VILAFANT,17012,AVINYONET DE PUIGVENTÓS,17742,CR,SIMO LLAUNETA,41
F17002752,"PUIG GOMEZ, MARIA NEUS",084,LA BISBAL D'EMPORDÀ,17901,"CRUÏLLES, MONELLS I SANT SADURNÍ DE L'HE",17116,PL,DE LA CREU,1
F17002777,"BOUKER BAKIOUI FERDI, FAIÇAL.",114,L'ESCALA,17210,VENTALLÓ,17473,CR,ARBRE SEC,S/N
F17002784,"ARQUE BARIOS, ALBERT",126,GIRONA 3,17079,GIRONA,17003,AV,LLUIS PERICOT,35
F17002791,"DEVESA BORRELL, GLORIA",172,PALAFRUGELL,17124,PALS,17256,CT,DE LA PLATJA,103
F17002801,"URQUIZU ARANAGA, MARIA JOSEP",173,PALAMÓS,17034,CALONGE I SANT ANTONI,17251,AV,CATALUNYA,S/N
F17002819,"COLOMER COLL,PILAR",189,ROSES,17032,CADAQUÉS,17488,CT,PORT LLIGAT,S/N
F17002826,"BALERI BOSCH, ELISABET",100,CASSÀ DE LA SELVA,17044,CASSÀ DE LA SELVA,17244,CR,MARINA,111-113
F17002833,"JUANOLA RIBERA, ALEXANDRE",231,SARRIÀ DE TER,17079,GIRONA,17007,PS,DE SANT JOAN BOSCO,23
F17002840,"MENDIETA FITER, ANTONI",172,PALAFRUGELL,17117,PALAFRUGELL,17200,CR,PERE PASCUET,37
F17002865,"CANO ARRIBI, PAU.",103,LA CERDANYA,17078,GER,17539,CT,VELLA,S/N
F17002872,"MONT GORGOT, JOSEP",267,VILAFANT,17221,VILAFANT,17740,CR,NAVATA,2-4
F17002880,"CAMPRUBI FALCO, GEMMA",187,RIPOLL-SANT JOAN DE LES ABADESSES,17167,SANT JOAN DE LES ABADESSES,17860,CR,RAMON D'URG,56
F17002897,"GRANELL ORTELLS, CLIMENT DE PAULA",173,PALAMÓS,17034,CALONGE I SANT ANTONI,17251,AV,COSTA BRAVA,6-8
F17002914,"DE BENITO VERGÉS, ALEJANDRO.",208,SANT FELIU DE GUÍXOLS,17048,CASTELL-PLATJA D'ARO,17249,AV,"S'AGARO, BAIXOS I PIS, LOCAL 2",55
F17002921,"MUÑOZ CUBILLO, JOSE M.",199,SALT,17155,SALT,17190,CR,PAISOS CATALANS,145
F17002939,"ARAGAY CAMPS, ROSER",231,SARRIÀ DE TER,17169,SANT JULIÀ DE RAMIS,17482,CR,DR. FLEMING,3
F17002946,"MENENDEZ DE ALVARE RODRIGUEZ, MARIANO RODOLFO",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,PORT BANYULS,1
F17002953,"GRIMA AULET, DOLORS",085,BLANES,17023,BLANES,17300,CR,ALHAMBRA,1
F17002960,"MASSAGUER COMAS, MARTA",173,PALAMÓS,17209,VALL-LLOBREGA,17253,CR,CAMI RAL,1
F17002978,"NEBOT GIRALT, ARIADNA",127,GIRONA 4,17079,GIRONA,17007,AV,FRANÇA,40
F17003001,"TIBAU LOPEZ, MARIA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,CAMÍ DE L'ANGEL,22
F17003019,"VIDAL PRUJA, LIDIA",092,CAMPRODON,17091,LLANARS,17869,CR,CATALUNYA,25
F17003033,"SENDRA VIVES, GEMMA",199,SALT,17002,AIGUAVIVA,17181,CR,CIRCUMVALÂ·LACIO,3
F17003040,"BONJOCH ARGEMÍ, ALBA.",100,CASSÀ DE LA SELVA,17090,LLAMBILLES,17243,CT,DE SANT FELIU DE GUIXOLS,4
F17003058,"SOLA POU, ANNA/JOANMIQUEL NADAL, RAMON",221,SANTA COLOMA DE FARNERS,17180,SANTA COLOMA DE FARNERS,17430,CR,FRANCESC MORAGAS,84
F17003065,"SAURI MASGRAU,JOAN",100,CASSÀ DE LA SELVA,17089,LLAGOSTERA,17240,CR,CONSELLERS,28
F17003072,"CAMPS FONT, JORDI",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,MARINADA,40-4B
F17003080,"LORES CATALAN, M CARMEN",142,LLORET DE MAR,17202,TOSSA DE MAR,17320,CR,"ENRIC GRANADOS, LOCAL 17",1-9
F17003097,"TALLADA MATEU, MONTSERRAT",142,LLORET DE MAR,17095,LLORET DE MAR,17310,AV,JUST MARLES,5
F17003107,"CANOVAS MORERA, SILVIA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,SANT PERE,76
F17003114,"CUY PRAT, TERESA",343,RIBES DE FRESER-CAMPDEVÀNOL,17036,CAMPDEVÀNOL,17530,AV,DE L'ESTACIO,7
F17003121,"VILARDELL FAJULA, JULIA",234,SILS/VIDRERES/MAÇANET DE LA SELVA,17213,VIDRERES,17411,CR,"GIRONA, LOCAL B",37
F17003139,"BARBA ESTANY,IMMA/FONT COLL, MARINA",172,PALAFRUGELL,17117,PALAFRUGELL,17200,AV,GENERALITAT,32
F17003146,"BORRAS FRANCOS, XAVIER",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,MARIA AURELIA CAPMANY,2-4
F17003153,"CASTELLS BUSQUETS, FERRAN",172,PALAFRUGELL,17013,BEGUR,17255,PL,FORGAS,11
F17003160,"FOLCH RUBAU, FRANCESC",100,CASSÀ DE LA SELVA,17033,CALDES DE MALAVELLA,17455,CR,SANTA MARIA,28
F17003178,"COLL TEIXIDOR, M. DOLORS.",100,CASSÀ DE LA SELVA,17089,LLAGOSTERA,17240,AV,"GIRONES, LOCAL B",8
F17003185,"MARGALEF GIRONES, MARIA MERCE",173,PALAMÓS,17118,PALAMÓS,17230,CR,VINCKE,20
F17003192,"CELRA FRIGOLE, MONTSERRAT",189,ROSES,17152,ROSES,17480,CR,CAP NORFEU,45-49
F17003202,"PEÑA RIERA, MARIA DE LA",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,CR,CUBIAS,5-17
F17003210,"GOMEZ MAESTRE, CARMEN M.",173,PALAMÓS,17118,PALAMÓS,17230,AV,CATALUNYA,3
F17003227,"MAZO RIERA, ANNA",234,SILS/VIDRERES/MAÇANET DE LA SELVA,17103,MAÇANET DE LA SELVA,17412,CR,FIRA,33
F17003234,BIRAUD. DAMIEN,234,SILS/VIDRERES/MAÇANET DE LA SELVA,17213,VIDRERES,17411,CR,JOSEP PLA,84
F17003241,"BECH SOLES, MARTA.",173,PALAMÓS,17034,CALONGE I SANT ANTONI,17251,CR,JOSEP MARIA VILASECA,73
F17003259,"BRUNSO CASELLAS, MARIA DOLORS",127,GIRONA 4,17079,GIRONA,17007,CT,TAIALÀ,17
F17003266,"BUXALLEU MIRANGELS, CARME",330,BREDA - HOSTALRIC,17027,BREDA,17400,CT,D'ARBUCIES,83
F17003273,"BOSCH PUJOLAR, MARTA",189,ROSES,17152,ROSES,17480,AV,"TARRAGONA, LOCAL C",93-95
F17003280,"SIMON BONET, ANNA",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,CR,VALENCIA,37
F17003298,"ARENAS DISPLAS, MONTSERRAT",172,PALAFRUGELL,17117,PALAFRUGELL,17200,CR,AMPLE,55
F17003308,"HARO PORCAR, EVA",189,ROSES,17152,ROSES,17480,CR,GRAN VIA PAU CASALS,103-107
F17003315,"FERRER BARTRA, MONTSERRAT",258,TORROELLA DE MONTGRÍ,17199,TORROELLA DE MONTGRÍ,17257,PL,LLEDONER,3
F17003322,"THOMAS FERRER, ISABEL",172,PALAFRUGELL,17117,PALAFRUGELL,17200,AV,POMPEU FABRA,134
F17003330,"BORES DOMENECH, JOSEP MARIA",173,PALAMÓS,17034,CALONGE I SANT ANTONI,17251,PS,JOSEP MUNDET,33
F17003347,"SORIANO BARRUFET, ABEL",008,ARBÚCIES/SANT HILARI,17009,ARBÚCIES,17401,CR,MOSSEN SEGIMON FOLGUEROLES,45
F17003354,"VAZQUEZ FRANCH, VIVIANA",189,ROSES,17152,ROSES,17480,CR,PEP VENTURA,23-25
F17003361,"BALERI BOSCH, MARIA TERESA",199,SALT,17155,SALT,17190,CR,PLA DE SALT,15
F17003379,"PONS LOPEZ, EVA/GASCON RAMIREZ,MARINA",173,PALAMÓS,17118,PALAMÓS,17230,CR,PRESIDENT MACIA,13
F17003386,"ROIG SMAGGHE, FLORENCIA",189,ROSES,17152,ROSES,17480,CR,RIERA GINJOLERS,109-111
F17003393,"CASANOVAS SOLE, MARIA TERESA",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,CR,CANIGO,16
F17003403,"MARTINEZ PUIG, JORDI/MARTINEZ PLANAS, JORDI",234,SILS/VIDRERES/MAÇANET DE LA SELVA,17103,MAÇANET DE LA SELVA,17412,CR,VIDRERES,46
F17003410,"LAGUILLO SALA, ANNA",100,CASSÀ DE LA SELVA,17044,CASSÀ DE LA SELVA,17244,CT,PROVINCIAL,289
F17003428,"GONZALEZ-HUIX ESPASA, SERGI",008,ARBÚCIES/SANT HILARI,17009,ARBÚCIES,17401,PL,DOCTOR TURON,9
F17003435,"JUANOLA FERRERONS, ROSA MARIA",124,GIRONA 1,17079,GIRONA,17007,RD,FORT ROIG,15-20
F17003450,"ALSINA ARGELES, MARIO",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,SANTA CLARA,43
F17003467,"CAPELL VIDAL, MARCEL",142,LLORET DE MAR,17202,TOSSA DE MAR,17320,RB,PAU CASALS,12-20
F17003474,"LLORENTE CERVERA, JAUME JOAN.",208,SANT FELIU DE GUÍXOLS,17160,SANT FELIU DE GUÍXOLS,17220,AV,SARAGOSSA,21-27
F17003481,"PLANAS PUJOL, XENIA",100,CASSÀ DE LA SELVA,17033,CALDES DE MALAVELLA,17455,CT,DE LLAGOSTERA,29
F17003499,"PUJOLRAS IGLESIAS, MONTSERRAT",221,SANTA COLOMA DE FARNERS,17180,SANTA COLOMA DE FARNERS,17430,CR,FRANCESC MORAGAS,31
F17003509,"FORNELLS PAGES, SUSANNA",189,ROSES,17047,CASTELLÓ D'EMPÚRIES,17486,CR,PLA DE ROSES,15A
F17003516,"NOGUERA NIETO, SOLEDAD",199,SALT,17155,SALT,17190,PS,MARQUES DE CAMPS,20
F17003523,"AULADELL SOLIVA, TERESA",234,SILS/VIDRERES/MAÇANET DE LA SELVA,17193,SILS,17410,CR,MAJOR,9-11
F17003530,"CABALLE SERRA, RAQUEL.",127,GIRONA 4,17079,GIRONA,17007,RB,XAVIER CUGAT,1
F17003548,"LLADO, MARIA JOSE",142,LLORET DE MAR,17095,LLORET DE MAR,17310,AV,PASSAPERA,23
F17003555,"ESPINET RIUS, IMMACULADA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,CARME,46
F17003562,"SUREDA CAMPS, ANNA",221,SANTA COLOMA DE FARNERS,17180,SANTA COLOMA DE FARNERS,17430,CT,DE SILS,1
F17003570,"ALTIMIR PAU, FRANCESC XAVIER",085,BLANES,17023,BLANES,17300,AV,EUROPA,27
F17003587,"MASETE MARTINEZ, MIQUEL",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,VALENTI ALMIRALL,12
F17003594,"MUNTANE MANAUT, NURIA",103,LA CERDANYA,17141,PUIGCERDÀ,17520,PL,BARCELONA,3
F17003604,"DOMENECH POL, NEUS",199,SALT,17155,SALT,17190,CR,LLEVADORES,7-9
F17003611,"FABREGA DILME, MARIA",015,BANYOLES,17015,BANYOLES,17820,AV,PAÍ?SOS CATALANS,247
F17003629,"SOTO RODRIGUEZ,CAROLINA/GRUART ABRAS,CARLA",100,CASSÀ DE LA SELVA,17089,LLAGOSTERA,17240,CR,GARBI,5
F17003636,"CORBALAN PRAT, MIREIA",258,TORROELLA DE MONTGRÍ,17199,TORROELLA DE MONTGRÍ,17257,PS,CATALUNYA,21
F17003643,"MIQUEL CASALS, MARIA",208,SANT FELIU DE GUÍXOLS,17048,CASTELL-PLATJA D'ARO,17249,CR,SANTIAGO RUSIÑOL,S/N
F17003650,"BATLLORI DELLONDER, MARTA",101,CELRÀ,17049,CELRÀ,17460,CT,DE JUIA,64
F17003668,"MORERA PONS, SUSANA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,JOSEP PLA CASADEVALL,9
F17003675,"RICO FONT, EDUARD",234,SILS/VIDRERES/MAÇANET DE LA SELVA,17213,VIDRERES,17411,CR,COSTA BRAVA,65
F17003682,"HIJA GILABERT, ELISABET, DE LA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,CR,"COMTE RAMON BORRELL, LOCAL 3",6-8
F17003690,"MAGRANS AROLA, ROSA MARIA",208,SANT FELIU DE GUÍXOLS,17181,SANTA CRISTINA D'ARO,17246,AV,RIDAURA,14
F17671697,"ALDEHUELO HARO, GLÒRIA",199,SALT,17155,SALT,17190,CR,ESTEVE VILA,1
F17671714,"FIGUERAS CALSINA, FRANCESC",015,BANYOLES,17015,BANYOLES,17820,AV,CATALUNYA,17
F17671753,"GIL JARREGA, ENCARNACION",330,BREDA - HOSTALRIC,17146,RIELLS I VIABREA,17404,CR,DE LES AIGÜES,S/N
F17672490,"MATEOS NAVARRO, SILVIA",142,LLORET DE MAR,17095,LLORET DE MAR,17310,AV,VIDRERES,146
F17672588,"FONT LLORELLA, FRANCESC",114,L'ESCALA,17062,L'ESCALA,17130,AV,MONTGÓ,8
F17711357,AUGUET ESCATLLAR NEUS,199,SALT,17155,SALT,17190,CR,LA MORENETA,39
F17719116,VIDAL I TIXIS MERITXELL,221,SANTA COLOMA DE FARNERS,17180,SANTA COLOMA DE FARNERS,17430,PL,Europa,1
F25000226,"SOLÉ CHANDRE, MARTA",001,AGRAMUNT,25003,AGRAMUNT,25310,AV,AGUSTÍ ROS,3-B
F25000339,"SIMONA DODUT, VALERIA",001,AGRAMUNT,25003,AGRAMUNT,25310,CR,ANGEL GUIMERA,16-18
F25000441,"NIETO TORRENT, LAIA",141,LLEIDA RURAL 1-NORD,25008,ALBESA,25135,PL,MAJOR,4
F25000554,"MARTINEZ FLORES, ANTONIO",086,LES BORGES BLANQUES,25009,L'ALBI,25450,CR,VILANOVA,3
F25000667,"QUERALT MONTAÑOLA,MONTSERRAT",002,ALCARRÀS,25011,ALCARRÀS,25180,PL,MAJOR,3
F25000709,"FARRAN CAJAL, ANTONIA",003,ALFARRÀS/ALMENAR,25013,ALFARRÀS,25120,AV,CATALUNYA,6
F25000811,"LLADONOSA SAPIENS,, LLORENÇ",003,ALFARRÀS/ALMENAR,25016,ALGUAIRE,25125,CR,PATI,4
F25000924,"LLADONOSA SAPIENS, JOSEP MA.",334,ALMACELLES,25019,ALMACELLES,25100,CR,MAJOR,17
F25001036,"TERMENS NAVARRO, NURIA",003,ALFARRÀS/ALMENAR,25021,ALMENAR,25126,CR,DE L'HORTA,6
F25001149,"PRATDEPADUA BADIA, CARME",141,LLEIDA RURAL 1-NORD,25023,ALPICAT,25110,CR,LLEIDA,64
F25001251,"GUTIERREZ ARGÜESO, LORENA",245,TÀRREGA,25027,ANGLESOLA,25320,AV,CATALUNYA,38
F25001364,"NAVES BAGET, MARIA",086,LES BORGES BLANQUES,25029,ARBECA,25140,CR,DELS PORTALS,3
F25001406,"PEDRO CARULLA, MONTSERRAT",012,ARTESA DE SEGRE,25034,ARTESA DE SEGRE,25730,CT,AGRAMUNT,17
F25001519,"CALZADA ESTADELLA, MARIA TERESA",232,SERÒS,25038,AITONA,25182,AV,27 DE GENER,47
F25001621,"GARCIA ALDAVO, ERNEST",014,BALAGUER,25040,BALAGUER,25600,PS,ESTACIO,10
F25001734,"MARCH MOLES, ESTER/MARCH CALL, MONTSERRAT.",014,BALAGUER,25040,BALAGUER,25600,CR,"BARCELONA, 10/SANT CRIST, 49",10-49
F25001847,"SALA GOMA, A. / SALA GOMA, L.",014,BALAGUER,25040,BALAGUER,25600,PL,MERCADAL,36
