"","codi_farmacia","nom_farmacia","codi_abs","nom_abs","codi_municipi","nom_municipi","codi_postal","tipus_via.x","nom_via","num_via","idequipament","alies","nom","categoria","tipus_via.y","via","sufix_via","num","cpostal","poblacio","comarca","telefon1","telefon2","fax","utmx","utmy","longitud","latitud","email","web","data_modificacio","propietats","localitzacio"
"813","F43000762","Pros Saumoy, Sara",162,"MONTBLANC",43147,"SOLIVELLA",43412,"CT","DE MONTBLANC A ARTESA","45",3624634,"Farmàcia Pros Saumoy, Sara","Farmàcia Pros Saumoy, Sara","Salut|Farmàcies||",""," CT MONTBLANCH - ARTESA, 45",NA,NA,43412,"Solivella","Conca de Barberà",977892417,NA,NA,347856.358,4591016.257,1.178369728,41.456318403,NA,NA,"2020-03-18T07:57:51.000Z",NA,"POINT (1.1783698 41.456318)"
"814","F43000770","Bru Roig, Blanca",240,"TARRAGONA 2",43148,"TARRAGONA",43006,"CR","DE FALSET","16",3624635,"Farmàcia Bru Roig, Blanca","Farmàcia Bru Roig, Blanca","Salut|Farmàcies||",""," CR FALSET, 16",NA,NA,43006,"Tarragona","Tarragonès",977211340,NA,NA,350420.451,4553691.943,1.218224275,41.120754694,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.2182243 41.120754)"
"815","F43000804","Sanz Sanz, Fermin",364,"TARRAGONA-8",43148,"TARRAGONA",43003,"RB","NOVA","55",3624638,"Farmàcia Sanz Sanz, Fermin","Farmàcia Sanz Sanz, Fermin","Salut|Farmàcies||",""," RB NOVA, 55",NA,NA,43003,"Tarragona","Tarragonès",977232325,NA,NA,353325.57,4553011.282,1.252976752,41.11515604,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2529768 41.115154)"
"816","F43000829","Domingo Saigi, Pere",364,"TARRAGONA-8",43148,"TARRAGONA",43004,"RB","NOVA","54",3624640,"Farmàcia Domingo Saigi, Pere","Farmàcia Domingo Saigi, Pere","Salut|Farmàcies||",""," RB NOVA, 54",NA,NA,43004,"Tarragona","Tarragonès",977228120,NA,NA,353325.57,4553011.282,1.252976752,41.11515604,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.2529768 41.115154)"
"817","F43000882","Carreras Jofre, Carme",239,"TARRAGONA 1",43148,"TARRAGONA",43100,"CR","QUINZE","24",3624646,"Farmàcia Carreras Jofre, Carme","Farmàcia Carreras Jofre, Carme","Salut|Farmàcies||",""," CR QUINZE, 14",NA,NA,43100,"Tarragona","Tarragonès",977544909,NA,NA,348300.575,4553746.691,1.192970937,41.120854379,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.192971 41.120853)"
"818","F43000900","Vidal Vidal, Ana Maria",242,"TARRAGONA 4",43148,"TARRAGONA",43007,"CR","JOSEP CARNER","3",3624648,"Farmàcia Vidal Vidal, Ana Maria","Farmàcia Vidal Vidal, Ana Maria","Salut|Farmàcies||",""," CR JOSEP CARNER I PUIG-ORIOL, 3",NA,NA,43007,"Tarragona","Tarragonès",977240268,NA,NA,355107.232,4553761.063,1.274011785,41.122226829,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2740117 41.122227)"
"819","F43000970","Torrent Costilla, Francesc Xavier",255,"TORTOSA 1 - EST",43155,"TORTOSA",43500,"TR","FELIP PEDRELL","94-96",3624764,"Farmàcia Torrent Costilla, Francesc Xavier","Farmàcia Torrent Costilla, Francesc Xavier","Salut|Farmàcies||",""," RB FELIP PEDRELL, 00094",NA,NA,43500,"Tortosa","Baix Ebre",977441830,NA,NA,291019.077,4521222.836,0.522148859,40.815428479,NA,NA,"2020-03-18T07:57:45.000Z",NA,"POINT (0.52214885 40.81543)"
"820","F43001068","Fortuño Beltran, Jordi",328,"L'ALDEA - CAMARLES - L'AMPOLLA",43903,"CAMARLES",43894,"CR","VINT-I-VUIT","7",3624773,"Farmàcia Fortuño Beltran, Jordi","Farmàcia Fortuño Beltran, Jordi","Salut|Farmàcies||",""," CR VINT - I - VUIT, 7",NA,NA,43894,"Camarles","Baix Ebre",977470010,NA,NA,303522.977,4515987.952,0.671932433,40.771396821,NA,NA,"2020-03-18T07:57:45.000Z",NA,"POINT (0.67193246 40.771397)"
"821","F43001090","Blanch Pastor, Jordi",4,"AMPOSTA",43902,"SANT JAUME D'ENVEJA",43877,"CR","MAJOR","1",3624776,"Farmàcia Blanch Pastor, Jordi","Farmàcia Blanch Pastor, Jordi","Salut|Farmàcies||",""," CR MAJOR, 00001",NA,NA,43877,"Sant Jaume d'Enveja","Montsià",977468111,NA,NA,309644.561,4504760.61,0.747823915,40.671771943,NA,NA,"2020-03-18T07:57:43.000Z",NA,"POINT (0.7478239 40.671772)"
"822","F43001117","Ferreres Gimeno, Manuel",113,"DELTEBRE",43901,"DELTEBRE",43580,"AV","CATALUNYA","2",3624778,"Farmàcia Ferreres Gimeno, Manuel","Farmàcia Ferreres Gimeno, Manuel","Salut|Farmàcies||",""," AV CATALUNYA, 2",NA,NA,43580,"Deltebre","Baix Ebre",977489918,NA,NA,307664.742,4510007.704,0.722808897,40.718544973,NA,NA,"2020-03-18T07:57:45.000Z",NA,"POINT (0.7228089 40.718544)"
"823","F43001195","Climent Pons, Lourdes Rosario",263,"VALLS URBÀ",43161,"VALLS",43800,"CR","ANSELM CLAVE","35",3624786,"Farmàcia Climent Pons, Lourdes Rosario","Farmàcia Climent Pons, Lourdes Rosario","Salut|Farmàcies||",""," CR ANSELM CLAVE, 35",NA,NA,43800,"Valls","Alt Camp",977600763,NA,NA,353737.261,4572042.023,1.253327054,41.286578142,NA,NA,"2020-03-18T07:57:57.000Z",NA,"POINT (1.253327 41.28658)"
"824","F43001220","Rovira Ribas, Jaume",13,"EL VENDRELL",43163,"EL VENDRELL",43700,"CR","PRAT DE LA RIBA","6-8",3624788,"Farmàcia Rovira Ribas, Jaume","Farmàcia Rovira Ribas, Jaume","Salut|Farmàcies||",""," CR PRAT DE LA RIBA, 6",NA,NA,43700,"Vendrell, el","Baix Penedès",977660873,NA,NA,377274.889,4564289.072,1.535877444,41.220685097,NA,NA,"2020-03-18T07:57:52.000Z",NA,"POINT (1.5358775 41.220684)"
"825","F43001332","Vilanova Amat, Laura",241,"TARRAGONA 3",43148,"TARRAGONA",43001,"AV","RAMON Y CAJAL","37",3624798,"Farmàcia Vilanova Amat, Laura","Farmàcia Vilanova Amat, Laura","Salut|Farmàcies||",""," AV RAMON I CAJAL, 00037",NA,NA,43001,"Tarragona","Tarragonès",977212286,NA,NA,352673.731,4553130.834,1.24518757,41.116114491,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2451875 41.116116)"
"826","F43001389","Bru Serra, Josep Maria",306,"REUS 4",43123,"REUS",43203,"CR","RIERA DE MIRO","59",3624803,"Farmàcia Bru Serra, Josep Maria","Farmàcia Bru Serra, Josep Maria","Salut|Farmàcies||",""," CR MIRÓ, 59",NA,NA,43202,"Reus","Baix Camp",977344146,NA,NA,341595.459,4558006.102,1.112041079,41.157922168,NA,NA,"2020-03-18T07:57:54.000Z",NA,"POINT (1.1120411 41.15792)"
"827","F43001396","Roig Rovira, Cristina",305,"REUS 3",43123,"REUS",43201,"AV","PRAT DE LA RIBA","21",3624804,"Farmàcia Roig Rovira, Cristina","Farmàcia Roig Rovira, Cristina","Salut|Farmàcies||",""," AV ENRIC PRAT DE LA RIBA, 21",NA,NA,43201,"Reus","Baix Camp",977314161,NA,NA,341290.563,4557690.291,1.109669603,41.155019291,NA,NA,"2020-03-18T07:57:54.000Z",NA,"POINT (1.1096696 41.155018)"
"828","F43001420","Mestres Vidiella, Joan",188,"RIUDOMS",43088,"MONTBRIÓ DEL CAMP",43340,"CR","SANT JORDI","13",3624807,"Farmàcia Mestres Vidiella, Joan","Farmàcia Mestres Vidiella, Joan","Salut|Farmàcies||",""," CR SANT JORDI, 13",NA,NA,43340,"Montbrió del Camp","Baix Camp",977826060,NA,NA,332505.125,4554140.985,1.004813458,41.121299929,NA,NA,"2020-03-18T07:57:55.000Z",NA,"POINT (1.0048134 41.1213)"
"829","F43001519","Nuño Escribano, Pilar",239,"TARRAGONA 1",43148,"TARRAGONA",43100,"CR","VINT-I-U","47",3622870,"Farmàcia Nuño Escribano, Pilar","Farmàcia Nuño Escribano, Pilar","Salut|Farmàcies||",""," CR 21, 45",NA,NA,43100,"Tarragona","Tarragonès",977543990,NA,NA,348368.397,4553586.221,1.193818063,41.119422246,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.1938181 41.119423)"
"830","F43001533","Domingo Navarro, Susana",257,"TORREDEMBARRA",43012,"ALTAFULLA",43893,"CR","ESCOLES","3",3622872,"Farmàcia Domingo Navarro, Susana","Farmàcia Domingo Navarro, Susana","Salut|Farmàcies||",""," CR ESCOLES, 3",NA,NA,43893,"Altafulla","Tarragonès",977650207,NA,NA,363499.597,4555688.323,1.373514759,41.141034839,NA,NA,"2020-03-18T07:57:50.000Z",NA,"POINT (1.3735148 41.141033)"
"831","F43001580","Tuset Pros, Josefina",241,"TARRAGONA 3",43148,"TARRAGONA",43001,"PL","PONENT","2",3622876,"Farmàcia Tuset Pros, Josefina","Farmàcia Tuset Pros, Josefina","Salut|Farmàcies||",""," PL PONENT, 2",NA,NA,43001,"Tarragona","Tarragonès",977216959,NA,NA,349780.849,4553457.732,1.210666233,41.118527872,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2106662 41.118526)"
"832","F43001597","Masot Roige, Francesca",340,"VILA-SECA",43171,"VILA-SECA",43480,"CR","PAU CASALS","85",3622877,"Farmàcia Masot Roige, Francesca","Farmàcia Masot Roige, Francesca","Salut|Farmàcies||",""," CR PAU CASALS, 00085",NA,NA,43480,"Vila-seca","Tarragonès",977384720,NA,NA,347205.625,4548791.325,1.181165846,41.076033286,NA,NA,"2020-03-18T07:57:47.000Z",NA,"POINT (1.1811658 41.076035)"
"833","F43001653","Salazar Mena, Manuel",364,"TARRAGONA-8",43148,"TARRAGONA",43002,"AV","CATALUNYA","17",3622882,"Farmàcia Salazar Mena, Manuel","Farmàcia Salazar Mena, Manuel","Salut|Farmàcies||",""," AV CATALUNYA, 00017",NA,NA,43002,"Tarragona","Tarragonès",977223020,NA,NA,353327.502,4553565.179,1.252867478,41.120143606,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2528675 41.120144)"
"834","F43001685","Pedrola Ferrando, Montserrat",352,"TARRAGONA-7 (SANT SALVADOR)",43148,"TARRAGONA",43130,"CR","PIRINEUS","121",3622885,"Farmàcia Pedrola Ferrando, Montserrat","Farmàcia Pedrola Ferrando, Montserrat","Salut|Farmàcies||",""," AV PIRINEUS, 121",NA,NA,43130,"Tarragona","Tarragonès",977221759,NA,NA,352385.521,4558100.485,1.240560548,41.160807752,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.2405605 41.16081)"
"835","F43001727","Fullana Fiol, Bartomeu",241,"TARRAGONA 3",43148,"TARRAGONA",43001,"CR","CRISTOFOR COLOM","1",3622889,"Farmàcia Fullana Fiol, Bartomeu","Farmàcia Fullana Fiol, Bartomeu","Salut|Farmàcies||",""," CR CRISTÒFOR COLOM, 1",NA,NA,43001,"Tarragona","Tarragonès",977214517,NA,NA,352977.002,4553204.123,1.248780689,41.11682933,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.2487807 41.11683)"
"836","F43001815","Rubio Moreno, Gregoria",257,"TORREDEMBARRA",43131,"RODA DE BERÀ",43883,"CR","ROC DE SANT CAIETA ""LAS CARABELAS","S/N",3622898,"Farmàcia Rubio Moreno, Gregoria","Farmàcia Rubio Moreno, Gregoria","Salut|Farmàcies||",""," CR ROC DE SANT GAIETÀ, S/N",NA,NA,43883,"Roda de Berà","Tarragonès",977809902,NA,NA,372560.606,4558581.534,1.48084312,41.168561369,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.4808431 41.16856)"
"837","F43001822","Suriol Roig, Ramon",314,"BAIX PENEDÈS - INTERIOR",43016,"L'ARBOÇ",43720,"AV","PENEDES","8",3622899,"Farmàcia Suriol Roig, Ramon","Farmàcia Suriol Roig, Ramon","Salut|Farmàcies||",""," AV PENEDES, 8",NA,NA,43720,"Arboç, l'","Baix Penedès",977670009,NA,NA,382526.209,4569201.382,1.597562231,41.265700632,NA,NA,"2020-03-18T07:57:53.000Z",NA,"POINT (1.5975622 41.2657)"
"838","F43001893","Sans Benet, Gerard",305,"REUS 3",43123,"REUS",43206,"AV","DE BARCELONA","6",3622906,"Farmàcia Sans Benet, Gerard","Farmàcia Sans Benet, Gerard","Salut|Farmàcies||",""," AV BARCELONA, 00007",NA,NA,43206,"Reus","Baix Camp",977332210,NA,NA,340251.035,4558344.135,1.095937762,41.160701782,NA,NA,"2020-03-18T07:57:54.000Z",NA,"POINT (1.0959377 41.1607)"
"839","F43001935","Bueno Andreu, Vicenç",13,"EL VENDRELL",43163,"EL VENDRELL",43700,"CT","VALLS","57",3622910,"Farmàcia Bueno Andreu, Vicenç","Farmàcia Bueno Andreu, Vicenç","Salut|Farmàcies||",""," CT VALLS, 72",NA,NA,43700,"Vendrell, el","Baix Penedès",977661656,NA,NA,377227.853,4564718.189,1.535230227,41.224542129,NA,NA,"2020-03-18T07:57:52.000Z",NA,"POINT (1.5352303 41.22454)"
"840","F43001950","Vidiella Caelles, Laura",307,"REUS 5",43123,"REUS",43205,"CR","ANTIQUARIS","2",3622912,"Farmàcia Vidiella Caelles, Laura","Farmàcia Vidiella Caelles, Laura","Salut|Farmàcies||",""," CR ANTIQUARIS, 00002",NA,NA,43205,"Reus","Baix Camp",977757376,NA,NA,341681.302,4556548.476,1.113440047,41.14481577,NA,NA,"2020-03-18T07:57:54.000Z",NA,"POINT (1.11344 41.144817)"
"841","F43002086","Mestre Anguera, Immaculada",240,"TARRAGONA 2",43148,"TARRAGONA",43006,"PL","GARCIA LORCA","4",3623032,"Farmàcia Mestre Anguera, Immaculada","Farmàcia Mestre Anguera, Immaculada","Salut|Farmàcies||",""," PL GARCIA LORCA, 4, bloc 4, portal 10",NA,NA,43006,"Tarragona","Tarragonès",977545190,NA,NA,350281.048,4553156.608,1.216694994,41.115909012,NA,NA,"2020-03-18T07:57:48.000Z",NA,"POINT (1.216695 41.11591)"
"842","F43002110","Bofarull Comamala, Josep",304,"REUS 2",43123,"REUS",43202,"CR","ROGER DE BELFORT","49",3623035,"Farmàcia Bofarull Comamala, Josep","Farmàcia Bofarull Comamala, Josep","Salut|Farmàcies||",""," CR ROGER DE BELFORT, 00049",NA,NA,43202,"Reus","Baix Camp",977316666,NA,NA,340507.323,4557836.899,1.099122863,41.156185571,NA,NA,"2020-03-18T07:57:54.000Z",NA,"POINT (1.0991229 41.156185)"
"843","F43002142","López Aguilò, Berta",328,"L'ALDEA - CAMARLES - L'AMPOLLA",43906,"L'AMPOLLA",43895,"CR","MARCEL MIRALLES","6",3623038,"Farmàcia López Aguilò, Berta","Farmàcia López Aguilò, Berta","Salut|Farmàcies||",""," CR MARCEL MIRALLES I PALLARÈS, 6",NA,NA,43895,"Ampolla, l'","Baix Ebre",977460152,NA,NA,306785.179,4520396.675,0.709192573,40.811854424,NA,NA,"2020-03-18T07:57:44.000Z",NA,"POINT (0.7091926 40.811855)"
"844","F43002167","Felip Colet, M. Carme",244,"TARRAGONA 6",43148,"TARRAGONA",43005,"CR","DOCTOR MALLAFRE GUASCH","2",3623040,"Farmàcia Felip Colet, M. Carme","Farmàcia Felip Colet, M. Carme","Salut|Farmàcies||",""," CR DOCTOR MALLAFRÉ GUASCH, 2",NA,NA,43005,"Tarragona","Tarragonès",977223255,NA,NA,352062.86,4553958.134,1.237715436,41.123452281,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.2377155 41.12345)"
"845","F43002336","Godina Ferreres, Teresa",4,"AMPOSTA",43068,"GODALL",43516,"CR","SETEMBRE","8",3623056,"Farmàcia Godina Ferreres, Teresa","Farmàcia Godina Ferreres, Teresa","Salut|Farmàcies||",""," CR SETEMBRE, 8",NA,NA,43516,"Godall","Montsià",977718805,NA,NA,286050.385,4503496.227,0.469346387,40.654612177,NA,NA,"2020-03-18T07:57:44.000Z",NA,"POINT (0.46934637 40.654613)"
"846","F43002350","Pellicer Aguade, Assumpta",87,"LES BORGES DEL CAMP",43128,"RIUDECOLS",43390,"CR","MAJOR","21",3623058,"Farmàcia Pellicer Aguade, Assumpta","Farmàcia Pellicer Aguade, Assumpta","Salut|Farmàcies||",""," CR MAJOR, 21",NA,NA,43390,"Riudecols","Baix Camp",977817360,NA,NA,330245.196,4559394.694,0.976455308,41.168126597,NA,NA,"2020-03-18T07:57:53.000Z",NA,"POINT (0.97645533 41.168125)"
"847","F43002431","Alijo Salamanca, David",305,"REUS 3",43042,"CASTELLVELL DEL CAMP",43392,"CR","POMPEU FABRA","15",3623065,"Farmàcia Alijo Salamanca, David","Farmàcia Alijo Salamanca, David","Salut|Farmàcies||",""," CR POMPEU FABRA, 27",NA,NA,43392,"Castellvell del Camp","Baix Camp",977855046,NA,NA,340535.558,4560489.809,1.098768671,41.18007529,NA,NA,"2020-03-18T07:57:55.000Z",NA,"POINT (1.0987687 41.180077)"
"848","F43002600","Gimeno Gil, Fernando",120,"FLIX",43152,"LA TORRE DE L'ESPANYOL",43792,"CR","DE BAIX","26",3623029,"Farmàcia Gimeno Gil, Fernando","Farmàcia Gimeno Gil, Fernando","Salut|Farmàcies||",""," CT DE BAIX, 26",NA,NA,43792,"Torre de l'Espanyol, la","Ribera d'Ebre",977405206,NA,NA,300925.393,4562747.586,0.626127445,41.19163533,NA,NA,"2020-03-18T07:57:43.000Z",NA,"POINT (0.6261274 41.191635)"
"849","F43002632","Parrilla Bonet, Carme",87,"LES BORGES DEL CAMP",43081,"MASPUJOLS",43382,"CR","ESGLESIA","16",3623194,"Farmàcia Parrilla Bonet, Carme","Farmàcia Parrilla Bonet, Carme","Salut|Farmàcies||",""," PL ESGLESIA, 16",NA,NA,43382,"Maspujols","Baix Camp",977318613,NA,NA,336174.552,4560814.963,1.046715649,41.182132715,NA,NA,"2020-03-18T07:57:55.000Z",NA,"POINT (1.0467156 41.182133)"
"850","F43002640","Armengol Codina, Montserrat",13,"EL VENDRELL",43002,"ALBINYANA",43716,"CR","AFORES","5",3623195,"Farmàcia Armengol Codina, Montserrat","Farmàcia Armengol Codina, Montserrat","Salut|Farmàcies||",""," CR AFORES, 5",NA,NA,43716,"Albinyana","Baix Penedès",977687786,NA,NA,373464.532,4567129.999,1.489845652,41.245680032,NA,NA,"2020-03-18T07:57:53.000Z",NA,"POINT (1.4898456 41.24568)"
"851","F43002664","Martí Mendoza, Elisabet",257,"TORREDEMBARRA",43135,"SALOMÓ",43885,"CR","NOU","14",3623197,"Farmàcia Martí Mendoza, Elisabet","Farmàcia Martí Mendoza, Elisabet","Salut|Farmàcies||",""," CR NOU, 14",NA,NA,43885,"Salomó","Tarragonès",977629176,NA,NA,363800.356,4565609.441,1.374889389,41.230418316,NA,NA,"2020-03-18T07:57:49.000Z",NA,"POINT (1.3748894 41.23042)"
"852","F43002671","Soley Arumi, Benet",188,"RIUDOMS",43127,"RIUDECANYES",43771,"CR","GUAITA","6",3623198,"Farmàcia Soley Arumi, Benet","Farmàcia Soley Arumi, Benet","Salut|Farmàcies||",""," CR GUAITA, 6",NA,NA,43771,"Riudecanyes","Baix Camp",977834206,NA,NA,328987.028,4554857.493,0.962731667,41.127016951,NA,NA,"2020-03-18T07:57:53.000Z",NA,"POINT (0.96273166 41.127018)"
"853","F43002784","Pulido Socias, Maria Roser",262,"ALT CAMP EST",43001,"AIGUAMÚRCIA",43815,"CR","SANT BERNAT","1",3623207,"Farmàcia Pulido Socias, Maria Roser","Farmàcia Pulido Socias, Maria Roser","Salut|Farmàcies||",""," CR SANT BERNAT, 1",NA,NA,43815,"Aiguamúrcia","Alt Camp",977384390,NA,NA,363042.471,4578496.1,1.362951414,41.34632324,NA,NA,"2020-03-18T07:57:58.000Z",NA,"POINT (1.3629514 41.346325)"
"854","F43002840","Llopart Gaya, Nativitat",118,"FALSET",43040,"CAPÇANES",43776,"PL","DE L'ESGLESIA","8",3623213,"Farmàcia Llopart Gaya, Nativitat","Farmàcia Llopart Gaya, Nativitat","Salut|Farmàcies||",""," CR DE LA FONT, 5",NA,NA,43776,"Capçanes","Priorat",977178337,NA,NA,313728.395,4552254.395,0.781870619,41.100228714,NA,NA,"2020-03-18T07:57:51.000Z",NA,"POINT (0.7818706 41.100227)"
"855","F43002921","Serramia Rofes, Amor",352,"TARRAGONA-7 (SANT SALVADOR)",43100,"ELS PALLARESOS",43151,"CR","JUJOL","3",3623220,"Farmàcia Serramia Rofes, Amor","Farmàcia Serramia Rofes, Amor","Salut|Farmàcies||",""," CR JUJOL, 3",NA,NA,43151,"Pallaresos, els","Tarragonès",NA,NA,NA,355194.627,4559650.147,1.273661728,41.175267217,NA,NA,"2020-03-18T07:57:50.000Z",NA,"POINT (1.2736617 41.175266)"
"856","F43002939","Leon Alfaro, Montserrat",257,"TORREDEMBARRA",43153,"TORREDEMBARRA",43830,"AV","VERGE DE MONTSERRAT","4",3623221,"Farmàcia Leon Alfaro, Montserrat","Farmàcia Leon Alfaro, Montserrat","Salut|Farmàcies||",""," AV VERGE DE MONTSERRAT, 4",NA,NA,43830,"Torredembarra","Tarragonès",977642704,NA,NA,365410.017,4555546.7,1.396301055,41.140078713,NA,NA,"2020-03-18T07:57:47.000Z",NA,"POINT (1.396301 41.14008)"
"857","F43002978","Sauras Pons, Rosa Blanca",255,"TORTOSA 1 - EST",43155,"TORTOSA",43500,"PS","JAUME I","8",3623224,"Farmàcia Sauras Pons, Rosa Blanca","Farmàcia Sauras Pons, Rosa Blanca","Salut|Farmàcies||",""," CR ADRIA D'UTRECHT, 00016",NA,NA,43500,"Tortosa","Baix Ebre",977443304,NA,NA,290929.681,4519985.718,0.521504432,40.804271544,NA,NA,"2020-03-18T07:57:45.000Z",NA,"POINT (0.52150446 40.80427)"
"858","F43003139","Villanueva Pla, Francesc",246,"TERRA ALTA",43041,"CASERES",43787,"CR","MAJOR","23",3623237,"Farmàcia Villanueva Pla, Francesc","Farmàcia Villanueva Pla, Francesc","Salut|Farmàcies||",""," CR MAJOR, 23",NA,NA,43787,"Caseres","Terra Alta",977431859,NA,NA,268939.314,4546793.891,0.251099651,41.039600123,NA,NA,"2020-03-18T07:57:42.000Z",NA,"POINT (0.25109965 41.0396)"
"859","F43003160","Borges Ayats, Joan",178,"L'AMETLLA DE MAR - EL PERELLÓ",43013,"L'AMETLLA DE MAR",43860,"CR","PAU CASALS","54",3623348,"Farmàcia Borges Ayats, Joan","Farmàcia Borges Ayats, Joan","Salut|Farmàcies||",""," CR PAU CASALS, 54",NA,NA,43860,"Ametlla de Mar, l'","Baix Ebre",977493252,NA,NA,314978.595,4528180.46,0.803953446,40.883810376,NA,NA,"2020-03-18T07:57:46.000Z",NA,"POINT (0.80395347 40.883812)"
"860","F43003227","Domingo Roige, Joan",340,"VILA-SECA",43171,"VILA-SECA",43480,"CR","TARRAGONA","1",3623354,"Farmàcia Domingo Roige, Joan","Farmàcia Domingo Roige, Joan","Salut|Farmàcies||",""," CR TARRAGONA, 5",NA,NA,43480,"Vila-seca","Tarragonès",977394084,NA,NA,344457.712,4552611.798,1.147505094,41.109909587,NA,NA,"2020-03-18T07:57:47.000Z",NA,"POINT (1.147505 41.10991)"
"861","F43003259","Valero Gayet, Cristina",162,"MONTBLANC",43029,"BLANCAFORT",43411,"PL","VELLA","6",3623357,"Farmàcia Valero Gayet, Cristina","Farmàcia Valero Gayet, Cristina","Salut|Farmàcies||",""," PL VELLA, 00006",NA,NA,43411,"Blancafort","Conca de Barberà",977892447,NA,NA,346224.062,4589004.734,1.159347795,41.437897824,NA,NA,"2020-03-18T07:57:51.000Z",NA,"POINT (1.1593478 41.437897)"
"862","F43003266","Berra Novarese, Carlos Alberto",162,"MONTBLANC",43021,"BARBERÀ DE LA CONCA",43422,"CR","ESGLESIA","4",3623358,"Farmàcia Berra Novarese, Carlos Alberto","Farmàcia Berra Novarese, Carlos Alberto","Salut|Farmàcies||",""," CR ESGLESIA, 4",NA,NA,43422,"Barberà de la Conca","Conca de Barberà",977887389,NA,NA,351924.419,4585909.501,1.228305325,41.411101932,NA,NA,"2020-03-18T07:57:52.000Z",NA,"POINT (1.2283053 41.411102)"
"863","F43003315","Bonet Serrano, Jaume",13,"EL VENDRELL",43163,"EL VENDRELL",43700,"AV","PALFURIANA","48",3621240,"Farmàcia Bonet Serrano, Jaume","Farmàcia Bonet Serrano, Jaume","Salut|Farmàcies||",""," AV PALFURIANA, 48",NA,NA,43700,"Vendrell, el","Baix Penedès",977684069,NA,NA,377731.787,4560185.664,1.542147005,41.183803081,NA,NA,"2020-03-18T07:57:52.000Z",NA,"POINT (1.542147 41.183804)"
"864","F43003361","Lopez Gonzalez, Patricia",163,"MONT-ROIG DEL CAMP",43092,"MONT-ROIG DEL CAMP",43300,"AV","CATALUNYA","30",3621276,"Farmàcia Lopez Gonzalez, Patricia","Farmàcia Lopez Gonzalez, Patricia","Salut|Farmàcies||",""," AV CATALUNYA, 30",NA,NA,43300,"Mont-roig del Camp","Baix Camp",977837864,NA,NA,328836.041,4550393.568,0.962177357,41.086799276,NA,NA,"2020-03-18T07:57:55.000Z",NA,"POINT (0.96217734 41.0868)"
"865","F43003386","Serrano Baiget, Jordi",359,"CUBELLES-CUNIT",43051,"CUNIT",43881,"AV","BARCELONA","71-73",3621429,"Farmàcia Serrano Baiget, Jordi","Farmàcia Serrano Baiget, Jordi","Salut|Farmàcies||",""," AV BARCELONA, 71-73",NA,NA,43881,"Cunit","Baix Penedès",658823218,NA,NA,384816.834,4561574.708,1.626339439,41.197350133,NA,NA,"2020-03-18T07:56:56.000Z",NA,"POINT (1.6263394 41.19735)"
"866","F43003403","Domingo Roige, Silvia",340,"VILA-SECA",43171,"VILA-SECA",43480,"AV","RAMON D'OLZINA","42",3621436,"Farmàcia Domingo Roige, Silvia","Farmàcia Domingo Roige, Silvia","Salut|Farmàcies||",""," AV RAMON D'OLÇINA, 40-42",NA,NA,43480,"Vila-seca","Tarragonès",977376521,NA,NA,344303.094,4552404.034,1.145717174,41.108009404,NA,NA,"2020-03-18T07:57:47.000Z",NA,"POINT (1.1457171 41.10801)"
"867","F43003428","Sisternes Vernia, Enric Vicenç",13,"EL VENDRELL",43163,"EL VENDRELL",43700,"AV","SANT VICENÇ","37",3621455,"Farmàcia Sisternes Vernia, Enric Vicenç","Farmàcia Sisternes Vernia, Enric Vicenç","Salut|Farmàcies||",""," AV SANT VICENÇ, 37",NA,NA,43700,"Vendrell, el","Baix Penedès",977155964,NA,NA,377061.5,4563669.9,1.5334568,41.2150771,NA,NA,"2020-03-18T07:57:52.000Z",NA,"POINT (1.5334568 41.215076)"
"868","F43003435","Suriol Roig, Albert",314,"BAIX PENEDÈS - INTERIOR",43016,"L'ARBOÇ",43720,"CR","RICARD DOMINGO","10-12",3621579,"Farmàcia Suriol Roig, Albert","Farmàcia Suriol Roig, Albert","Salut|Farmàcies||",""," CR RICARD DOMINGO, 10-12",NA,NA,43720,"Arboç, l'","Baix Penedès",977671035,NA,NA,382761.405,4569516.186,1.600308716,41.268569643,NA,NA,"2020-03-18T07:57:53.000Z",NA,"POINT (1.6003087 41.26857)"
